key,section,node,order,speaker,translation
80c500f9c426d4cc,L10 Ryan,ryan_food_dialogue,43,Kobold,Çok heyecanlıyım. ikinizi tanıştıracağım!
line:70190774,L10 Ryan,ryan_food_dialogue,44,Ryan,Teşekkürler!
ec786c9a7656b0f9,L10 Ryan,ryan_food_dialogue,45,Ryan,"Ben de öyleyim, sağ ol!"
line:3b6d644d,L10 Ryan,ryan_food_dialogue,46,Ryan,Oh.
028dbc8d077c611f,L10 Ryan,ryan_food_dialogue,47,Ryan,<i>Oh...
ae590830c4c03fd1,L10 Ryan,ryan_food_dialogue,48,Ryan,O kişini sen olmasını ben de isterim gibi.
b4066b4e58df8005,L10 Ryan,ryan_food_dialogue,49,Kobold,Yani o zaman bu bizim... ilk randevumuz mu?
8c7e5a49ec8fd685,L10 Ryan,ryan_food_dialogue,50,Kobold,Dürüst olayım. Sana biraz düşmedim değil.
710ea0057247cb51,L10 Ryan,ryan_food_dialogue,51,Ryan,Sanırım öyle!
de4d091acdb6059c,L10 Ryan,ryan_food_dialogue,52,Ryan,"Cidden mi? Ah, ne şekersin."
35e3561cd36f36d6,L10 Ryan,ryan_food_dialogue,53,Ryan,Beni birinin o kadar çabuk sevebileceğini düşünmemiştim.
f05160456925af3f,L10 Ryan,ryan_food_dialogue,54,Ryan,Tatlı birisin.
a01d64fcb9d7d3a5,L10 Ryan,ryan_food_dialogue,55,Kobold,Evet. <size=90%>Oh- <size=80%>yani şey. Ben de... <size=70%>Haha. İşte. Hıhı!
65691ff38c85e57c,L10 Ryan,ryan_food_dialogue,56,Kobold,Sen de tatlısın!
d323e565ed8ea749,L10 Ryan,ryan_food_dialogue,57,Ryan,Yüzünü kızartmak istemiştim!
145e6a2d848267cb,L10 Ryan,ryan_food_dialogue,58,Ryan,Sadece... mutluyum.
0cc014df7d89d3e1,L10 Ryan,ryan_food_dialogue,59,Ryan,"Ah, sağ ol. Senin temizliklerin sayesinde öyleyim"
eea7bdf3ab3f251c,L10 Ryan,ryan_food_dialogue,60,Ryan,Ben... Mutluyum.
d619413abc4a1de1,L10 Ryan,ryan_food_dialogue,61,Ryan,Sorun değil!
c2acc8d962a0c936,L10 Ryan,ryan_food_dialogue,62,Ryan,Senin görüştüğün biri var mı peki?
2374bdd10aea40ba,L10 Ryan,ryan_food_dialogue,63,Kobold,"Tanıdığım bir kızıl ejder var, ismi Conrad. O şey... biraz yaramaz ama tatlıdır."
58a5e5a5a9482e96,L10 Ryan,ryan_food_dialogue,64,Kobold,"Evet var! ismi Conrad, çok sevimli biri. Ona sevimli dediğimi duysa beni yakar."
3d14bcafbc3f21c6,L10 Ryan,ryan_food_dialogue,65,Ryan,"Oh huh, o daha önce gelirken gördüğüm şu küçük Drake mi?"
882d8b921688234c,L10 Ryan,ryan_food_dialogue,66,Kobold,Hey! O sadece... 'dikey olarak' özel biri.
1ce76f0141c9f53b,L10 Ryan,ryan_food_dialogue,67,Kobold,Hıhı! o işte.
eeedcdd5eaa13110,L10 Ryan,ryan_food_dialogue,68,Ryan,"Oh, pardon."
dcfc67b1e58c5a49,L10 Ryan,ryan_food_dialogue,69,Ryan,Tatlı biri gibi duruyor!
94ff2c4b836f0aef,L10 Ryan,ryan_food_dialogue,70,Ryan,"Harika, ne tatlıymış!"
abe281ce74304803,L10 Ryan,ryan_food_dialogue,71,Ryan,"Hey şey, her şey için tekrar sağ ol."
9144d5ad20e5a9e8,L10 Ryan,ryan_food_dialogue,72,Kobold,Sorun değil! Conrad ile buluşmanı sabırsızlıkla bekliyorum.
e39b086d1bff71b1,L10 Ryan,ryan_food_dialogue,73,Kobold,"Öyle deme, asıl ben teşekkür ederim. Çok... heyecanlıyım."
1f50e1361eaeacbf,L10 Ryan,ryan_food_dialogue,74,Kobold,Rica ederim! Yemek için sağ ol.
489184ee3c2573f9,L10 Ryan,ryan_food_dialogue,75,Ryan,"Hah, evet. Eğlenceli biri gibi duruyor."
28f3547a6af39629,L10 Ryan,ryan_food_dialogue,76,Ryan,"Nasıl geçtiğini anlatırım sana da, olur mu?"
fcd75c87b326482c,L10 Ryan,ryan_food_dialogue,77,Kobold,Zevkle bekliyor olacağım!
a66a9f98f63d5aaf,L10 Ryan,ryan_food_dialogue,78,Kobold,Evet. İki aşk kuşu gibi duracaksınız.
39619dc71b15dfde,L10 Ryan,ryan_food_dialogue,79,Ryan,Piknik hoştu...
b2d03d0e5222d95c,L10 Ryan,ryan_food_dialogue,80,Ryan,"Görüşmek üzere, tamam mı?"
17c800776b082018,L10 Ryan,ryan_food_dialogue,81,Kobold,Umarım! Gidip bariyeri açayım.
56372773e401e131,L10 Ryan,ryan_food_dialogue,82,Kobold,Görüşürüz! Yemek için sağ ol. Gidip bariyeri açayım.
97cffb9a377004b2,L10 Ryan,ryan_food_dialogue,83,Ryan,Şey... Daha önce hiç bir koboldla çıkmamıştım...
50ce0561192b6b01,L10 Ryan,ryan_food_dialogue,84,Ryan,ama şimdiden bu fikir çok hoşuma gidiyor.
e823adcc22fd50c2,L10 Ryan,ryan_food_dialogue,85,Kobold,Sana bayılıyorum.
62e851c911a254bb,L10 Ryan,ryan_food_dialogue,86,Kobold,"Evet, tüm bu her şey çok hoş."
773c0ce37ffbb546,L10 Ryan,ryan_food_dialogue,87,Ryan,Heh. Ben de sana bayılıyorum.
1c6058ce1c7242cf,L10 Ryan,ryan_food_dialogue,88,Ryan,Gerçekten öyle. Muhteşemsin.
32e4e8851f8ac398,L10 Ryan,ryan_food_dialogue,89,Ryan,Benimle yemeğini paylaştığın için sağ ol...
0a94f0c3b65c425c,L10 Ryan,ryan_food_dialogue,90,Ryan,Tekrar görüşmek üzere.
8c39f31ac476e20e,L10 Ryan,ryan_food_dialogue,91,Kobold,Seni her zaman beklerim. Gidip bariyeri açayım.
db8848bda5df285f,L10 Ryan,ryan_food_dialogue,92,Kobold,Sana da görüşürüz! Gidip kapıyı açayım.
f0394a2181ae8df6,L10 Ryan,ryan_food_dialogue,93,Ryan,Olur! Görüşürüz.
d48a9423f250312c,L10 Ryan,ryan_food_dialogue,94,Ryan,"Conrad denilen şu çocuk, onu sevdin herhalde değil mi?"
6eb520b95e8c6388,L10 Ryan,ryan_food_dialogue,95,Kobold,Hehe evet.
c97f0b6b1b436f26,L10 Ryan,ryan_food_dialogue,96,Kobold,"Benim için büyük bir lokma ama bu hoşuma gidiyor."
6525ecb4cd0f0eea,L10 Ryan,ryan_food_dialogue,97,Ryan,Ne sevimli!
6943d0645de48850,L10 Ryan,ryan_food_dialogue,98,Ryan,Onun en sevdiğin yönü ne?
a695d517f16d1719,L10 Ryan,ryan_food_dialogue,99,Kobold,Onunki şey. KOCAMAN asılıyor.
dbeb304df456a424,L10 Ryan,ryan_food_dialogue,100,Kobold,"Asabidir ama aynı zamanda yumuşak kalpli!"
3c29c25f0a23d26a,L10 Ryan,ryan_food_dialogue,101,Kobold,"Ufak biri, onunla göz hizasında olabilmek hoşuma gidiyor."
0911d52bc2d9f70b,L10 Ryan,ryan_food_dialogue,102,Kobold,Ondan... hoşlanıyorum.
4aa9ae5f4bbb8541,L10 Ryan,ryan_food_dialogue,103,Ryan,"Oh... doğru, küçük ejderler başka yollarla... telafi ediyor."
7859d5c981752171,L10 Ryan,ryan_food_dialogue,104,Ryan,"Mmm, evet o tipleri biliyorum."
d8c70d62d0457935,L10 Ryan,ryan_food_dialogue,105,Ryan,Hiç şaşırmadım! Küçük drakeler zevklidir.
97a18e09f3f990c5,L10 Ryan,ryan_food_dialogue,106,Ryan,Ah... ne tatlı.
fac3f85c3c835445,L10 Ryan,ryan_food_dialogue,107,Ryan,Daha sonra bu ilişkiyi nasıl yürüttüğünüzü bana anlatmalısın!
37e125daa86112bd,L10 Ryan,ryan_food_dialogue,108,Ryan,"Benimle yemeğini paylaştığın için sağ ol, iyi bir arkadaşsın."
120807e0d30c65d5,L10 Ryan,ryan_food_dialogue,109,Kobold,Yemek için sağ ol! Gidip bariyeri açayım.
94ddf87d22b36d07,L10 Ryan,ryan_food_dialogue,110,Kobold,"Sen de iyi bir arkadaşsın, gidip bariyeri açayım."
02ca8c073be8669d,L10 Ryan,ryan_food_dialogue,111,Ryan,"Olur, görüşmek üzere!"
# --- picnic: Ryan_grab_basket ---
3276ca6f923e3a2e,L10 Ryan,Ryan_grab_basket,1,Ryan,Mleeh. Tuttuğun için sağ ol.
1790d1bc285d158f,L10 Ryan,Ryan_grab_basket,2,Kobold,Yemek mi getirdin?
fab7cff668586c9b,L10 Ryan,Ryan_grab_basket,3,Kobold,Ryan! Çok tatlısın.
3f519f6990d85e4d,L10 Ryan,Ryan_grab_basket,4,Ryan,Hehe! İçinde ikimiz için de bir şeyler var.
38953523aa1d8dc9,L10 Ryan,Ryan_grab_basket,5,Ryan,"Hehe, bir şey değil. İkimiz için de bir şeyler getirdim."
f44e62ce0d92a9c3,L10 Ryan,Ryan_grab_basket,6,Ryan,"Yalnız, boyutları biraz... ejderlere göre olabilir."
dbe7ccbf37aed06a,L10 Ryan,Ryan_grab_basket,7,Kobold,Bütün bunları niçin buraya getirdin?
96082d9f598cc1db,L10 Ryan,Ryan_grab_basket,8,Kobold,Yıkanmaya ihtiyacın bile var mı ki senin?
5be9d07e2e19a321,L10 Ryan,Ryan_grab_basket,9,Ryan,Senin için getirdim...
eea2772cf2ab51f9,L10 Ryan,Ryan_grab_basket,10,Ryan,<size=70%> ve de benim!
5da686787e870bc2,L10 Ryan,Ryan_grab_basket,11,Ryan,"Yok, ihtiyacım olduğunu zannetmiyorum."
dfdd49c96bf70312,L10 Ryan,Ryan_grab_basket,12,Ryan,Sadece sana mama getirmek için geldim!
7efd9697b321d608,L10 Ryan,Ryan_grab_basket,13,Ryan,Bana yaptığın tüm iyiliklere karşılık güzel bir şeyler getireyim dedim.
414c0f3bb81740f3,L10 Ryan,Ryan_grab_basket,14,Ryan,Sakıncası yok değil mi?
097832ea20a37b63,L10 Ryan,Ryan_grab_basket,15,Kobold,Tabii ki de yok!
460dbc14c8f22914,L10 Ryan,Ryan_grab_basket,17,Ryan,"Harika, sevindim."
6e1aac9408968a3c,L10 Ryan,Ryan_grab_basket,18,Ryan,Bu herhalde yok demek! Sevindim.
fe3e5d4e4925ddb6,L10 Ryan,Ryan_grab_basket,19,Ryan,Neyse... yiyelim mi?
# --- picnic: Ryan_grapes_dialog | if $food_number ---
46ca5d912bed1dcc,L10 Ryan,Ryan_grapes_dialog,1,Kobold,Üzümler bayağı iyi duruyordu.
33f099ac348159d4,L10 Ryan,Ryan_grapes_dialog,2,Kobold,"Ryan, dallarını yememen gerekiyordu-"
174343e1e975e68b,L10 Ryan,Ryan_grapes_dialog,3,Ryan,Öylelerdi! Dalları en sevdiğim kısmı.
976fdc62e4cbffcf,L10 Ryan,Ryan_grapes_dialog,4,Kobold,Sadece... tahtadan oluşmuyorlar mı?
8e4f1f66ab3b3860,L10 Ryan,Ryan_grapes_dialog,5,Kobold,Hiç denememiştim.
d053df82397c2f86,L10 Ryan,Ryan_grapes_dialog,6,Ryan,"Hehe, çok lezizler!"
c994875a9f5c8520,L10 Ryan,Ryan_grapes_dialog,7,Ryan,Gene de muhtemelen senin yememen lazım.
025e9c74601a1a65,L10 Ryan,Ryan_grapes_dialog,8,Ryan,Ejder mideleri sizinkilerden biraz daha... sağlamdır.
b689b40a79b968df,L10 Ryan,Ryan_grapes_dialog,9,Ryan,Muhtemelen denememelisin bile.
8d834797bd163119,L10 Ryan,Ryan_grapes_dialog,10,Ryan,Önce bir ejderin iştahı lazım sende!
27935fd7477eba77,L10 Ryan,Ryan_grapes_dialog,11,Ryan,Kim demiş onu?
0b71d27200d13a33,L10 Ryan,Ryan_grapes_dialog,12,Kobold,Ben
47252f2c75dea9ef,L10 Ryan,Ryan_grapes_dialog,13,Kobold,Biyoloji mi...? <size=70%> <i>Herhalde
5af35db6f8fe39ad,L10 Ryan,Ryan_grapes_dialog,14,Ryan,Yani...
79436a008466d243,L10 Ryan,Ryan_grapes_dialog,15,Ryan,kurallar <i<çiğnenmek</i> için var!
49e7a64aec55ff2a,L10 Ryan,Ryan_grapes_dialog,16,Ryan,"Endişelenme, ejderlerin doğasında var bu."
5f82b968ccbb4aaa,L10 Ryan,Ryan_grapes_dialog,17,Ryan,Neredeyse her şeyi sindirebilirim.
f9a3f85545840310,L10 Ryan,Ryan_grapes_dialog,18,Ryan,Sapı da vitaminli.
53494acb38981cff,L10 Ryan,Ryan_grapes_dialog,19,Ryan,Üzümler özellikle iştahımı kabartıyor.
77e53d1b1d33b9f0,L10 Ryan,Ryan_grapes_dialog,20,Ryan,"Oh, sanırım yüzüme de bulaştırmışım, hay aksi."
# --- picnic: Ryan_ham_dialog | if $food_number ---
cb2d2f80636d8a49,L10 Ryan,Ryan_ham_dialog,1,Kobold,RYAN KEMİK NE OLACAK!
523a9690a00a7803,L10 Ryan,Ryan_ham_dialog,2,Kobold,Oha... cidden bütün hepsini yuttun.
618839c9ee1f8a65,L10 Ryan,Ryan_ham_dialog,3,Ryan,Mmph- Hm?
5b917e0078e6beb0,L10 Ryan,Ryan_ham_dialog,4,Ryan,"Oh, en sevdiğim kısım orası zaten!"
7a41a3b5d6e1acf7,L10 Ryan,Ryan_ham_dialog,5,Kobold,Nasıl sindiriyorsun ki?
846f850b875979d4,L10 Ryan,Ryan_ham_dialog,6,Kobold,<size=60%> aklımı başımdan aldın.
f7d4b26ff67eee38,L10 Ryan,Ryan_ham_dialog,7,Ryan,Ben bir ejderim.
b86257f47d85426e,L10 Ryan,Ryan_ham_dialog,8,Ryan,Her şeyi sindirebildiğime eminim.
a165524a35a75706,L10 Ryan,Ryan_ham_dialog,9,Ryan,Öyle mi? Bunu bilmek güzel...
db22d9512845d515,L10 Ryan,Ryan_ham_dialog,10,Ryan,Yemekten öyle haz alıyorum.
a5af381d1ec66e2a,L10 Ryan,Ryan_ham_dialog,11,Ryan,İlginçtir; siz iki ayaklılar yemeğin tadını çıkartıyorsunuz...
180983e0a4f4e327,L10 Ryan,Ryan_ham_dialog,12,Ryan,ama hiçbir şey çiğnemeden yutmak kadar iyi olamaz!
# --- picnic: Ryan_melon_dialog | if $food_number ---
e1d0d09daa3129d9,L10 Ryan,Ryan_melon_dialog,1,Ryan,Neredeyse ağzıma sığmıyordu-
8725851a4492f86f,L10 Ryan,Ryan_melon_dialog,2,Kobold,Karpuzu soymadın bile.
991947f3461b26a7,L10 Ryan,Ryan_melon_dialog,3,Kobold,Tadı nasıldı?
7d20121dc2fa0757,L10 Ryan,Ryan_melon_dialog,4,Ryan,Yaaani.
41f87d2c55073e29,L10 Ryan,Ryan_melon_dialog,5,Ryan,Hay aksi.
4fafd5a0c9f29d5f,L10 Ryan,Ryan_melon_dialog,6,Ryan,Gene de güzeldi! Boğazımdan kaymasını hissetmek haz vericiydi.
dc8488830f9d7192,L10 Ryan,Ryan_melon_dialog,7,Ryan,Isırmayı unuttum... yani benim için tatsızdı.
7dedd07a7558afa9,L10 Ryan,Ryan_melon_dialog,8,Ryan,Boğazımdan aşağı kaymasını hissetmek ama haz vericiydi!
8b4a775ae776722a,L10 Ryan,Ryan_melon_dialog,9,Kobold,<size=70%> Oha.
ef03f59f06da8fa4,L10 Ryan,Ryan_melon_dialog,10,Kobold,Boğazına o kadar büyük şeyleri alabilmen tam bir çılgınlık.
4fc09f2d61d5cc43,L10 Ryan,Ryan_melon_dialog,11,Ryan,Koboldlar nedense yemek yiyişime hep hasta oluyor.
032ea150ccdf88be,L10 Ryan,Ryan_melon_dialog,12,Ryan,Tepkilerini görünce ben de onlar gibi hissediyorum!
aad3715a2f685dc3,L10 Ryan,Ryan_melon_dialog,13,Ryan,Boğazım bir şeyleri tek lokmada yutmak için yapıldı.
b0a73a78b7d9045b,L10 Ryan,Ryan_melon_dialog,14,Kobold,<size=70%><i>Harbiden mi?
30ff5a696a0def56,L10 Ryan,Ryan_melon_dialog,16,Ryan,Hıhı!
line:812700a5,L10 Ryan,Ryan_melon_dialog,17,Ryan,...
901c77872c53d308,L10 Ryan,Ryan_melon_dialog,18,Ryan,Evet! İşime geliyor.
# --- jerkoff: Ryan_4_JerkOff_Start ---
2d434662c42f6a6c,L10 Ryan,Ryan_4_JerkOff_Start,1,Ryan,Emin misin...? Yemeğin önünde mi cidden?
031703a96ac0df8c,L10 Ryan,Ryan_4_JerkOff_Start,2,Ryan,Heh... peki.
# --- cum: Ryan_4_Cum ---
3b1c48772bd5889e,L10 Ryan,Ryan_4_Cum,1,Ryan,Uuff... Güzeldi... ama birazcık etrafı kirlettim.
# --- mount_start: Ryan_4_Mount_Start ---
2f31dcbcaa980550,L10 Ryan,Ryan_4_Mount_Start,1,Ryan,Oha... Ona mı binmemi istiyorsun? Yemekler varken bile mi? Peki!
# --- mount_finish: Ryan_4_Mount_Finish ---
833d21b8cd952764,L10 Ryan,Ryan_4_Mount_Finish,1,Ryan,Etrafı birazcık pislettim ... ama değdi.

# ===== Level 11: Conrad (Sunny) =====
# --- intro: Conrad_Intro_4 ---
a67959dc39353129,L11 Conrad,Conrad_Intro_4,1,Conrad/Ryan/Alexander,Flaglerle ilgili bir hata oluştu!
line:8f64adc0,L11 Conrad,Conrad_Intro_4,1,Conrad,Flaglerle ilgili bir hata oluştu!
c1a949184675fa92,L11 Conrad,Conrad_Intro_4,2,Conrad/Ryan/Alexander,Geliştiricilere lütfen yardım et..
line:1954aab7,L11 Conrad,Conrad_Intro_4,2,Conrad,Geliştiricilere lütfen yardım et..
60f8f02dd7a80d00,L11 Conrad,Conrad_Intro_4,3,Kobold,"conrad, ryan ile çıktı"
6e98155abad655c3,L11 Conrad,Conrad_Intro_4,4,Kobold,"oyuncu, conrad ile çıktı"
9cf9d4fc71363f68,L11 Conrad,Conrad_Intro_4,5,Kobold,"oyuncu, ryan ile de çıktı"
67beed0c39e205b4,L11 Conrad,Conrad_Intro_4,6,Kobold,Hey Conrad!
d22e2236304b2ef0,L11 Conrad,Conrad_Intro_4,7,Kobold,Seni bu kadar neşelendiren şey ne?
6183e901a5a22ddc,L11 Conrad,Conrad_Intro_4,8,Kobold,Hey conrad!
3c0eb60cca3b1422,L11 Conrad,Conrad_Intro_4,9,Conrad,Hey tosun kobold.
ad13467d89f77645,L11 Conrad,Conrad_Intro_4,10,Conrad,Şeyin farklı duruyor şeyy...
25aab860a8266c4c,L11 Conrad,Conrad_Intro_4,11,Conrad,Pullarını mı cilaladın yoksa? <size=70%><i>öyle bir şey var mı...? </i><size=100%>Güzel duruyorsun.
42e1b9a73c953f33,L11 Conrad,Conrad_Intro_4,12,Kobold,Sağ ol! Üstündeki balçıklar... ne öyle?
be118711068118d5,L11 Conrad,Conrad_Intro_4,13,Kobold,"Hah. Conrad, sen de güzel duruyorsun."
a4008861bf24c47d,L11 Conrad,Conrad_Intro_4,14,Kobold,Öyle bir şey yok... ama teşekkür ederim!
a951e05bf8506af1,L11 Conrad,Conrad_Intro_4,15,Conrad,Böğürtlen.
line:d6483230,L11 Conrad,Conrad_Intro_4,16,Conrad,...
765af85f1bd7eafe,L11 Conrad,Conrad_Intro_4,17,Conrad,"Her neyse"
199e91c738a75b4c,L11 Conrad,Conrad_Intro_4,18,Conrad,Hem de fena!
926069483fd35835,L11 Conrad,Conrad_Intro_4,19,Conrad,Haha... Doğru. İltifat etmekte iyi değilimdir.
8c9dc9229a7630ce,L11 Conrad,Conrad_Intro_4,20,Conrad,Sadece hızlı bir temizlik istiyorum... belki binekle de oynarım.
3ee865676f6e4c99,L11 Conrad,Conrad_Intro_4,21,Kobold/Ryan,Oh yeah?
line:2d2820b0,L11 Conrad,Conrad_Intro_4,21,Kobold,Öyle mi?
5fae46a5c8669c29,L11 Conrad,Conrad_Intro_4,22,Kobold,Tabii ki! Gidip bariyeri açayım.
daa08f627cbbfb9e,L11 Conrad,Conrad_Intro_4,23,Conrad,Evet- Tabii istersen!
20ee725c28fb397e,L11 Conrad,Conrad_Intro_4,24,Conrad,Yüzsüz davranmak istemem.
374fe9cc22a15007,L11 Conrad,Conrad_Intro_4,25,Kobold,"Ah, gidip sana bariyeri açayım."
line:34ec4db7,L11 Conrad,Conrad_Intro_4,26,Conrad,Sağ ol.
line:188d4359,L11 Conrad,Conrad_Intro_4,27,Conrad,Sağ ol.
ae53715099e0d53d,L11 Conrad,Conrad_Intro_4,28,Conrad,Ryan! Onunla tanıştım.
caefb85b87a51126,L11 Conrad,Conrad_Intro_4,29,Kobold,Ne güzel! Üstündeki bütün bu balçık... da ne?
0452c0f1847f4a72,L11 Conrad,Conrad_Intro_4,30,Kobold,Nasıl gitti?
line:cfe4b91d,L11 Conrad,Conrad_Intro_4,32,Conrad,...
940b2bb279fbfd8a,L11 Conrad,Conrad_Intro_4,33,Conrad,Beni ve Ryan'ı tanıştırdığınz için sağ ol.
6c42e3202026a3e8,L11 Conrad,Conrad_Intro_4,34,Conrad,Aslında çok iyi gitti.
91b34251e9ff7711,L11 Conrad,Conrad_Intro_4,35,Conrad,Onun gibi birinin benim tipim olacağını hiç düşünmezdim...
abc0fe0ceed24339,L11 Conrad,Conrad_Intro_4,36,Kobold,Bana her şeyi anlatman lazım.
ab20df82132f07cc,L11 Conrad,Conrad_Intro_4,37,Conrad,"Anlatacağım. Sadece hızlı bir yıkanmaya ihtiyacım var, sonra binekle oynamaya da hayır demem."
17c5f180de5a8348,L11 Conrad,Conrad_Intro_4,38,Conrad,"Ryan için <i>alıştırma</i> yapmam lazım, neyi kastettiğimi anladıysan."
9912569ea696f8ed,L11 Conrad,Conrad_Intro_4,39,Kobold,Conrad ayıp!
106f99c061d35f26,L11 Conrad,Conrad_Intro_4,40,Kobold,Anladım- anladım. Gidip bariyeri açayım.
f71200a57e2d1d7a,L11 Conrad,Conrad_Intro_4,41,Conrad,Ama ne? Önceden haberin olsun istemiştim!
line:3484ab9d,L11 Conrad,Conrad_Intro_4,42,Conrad,Sağ ol!
65bee50d904e101d,L11 Conrad,Conrad_Intro_4,43,Conrad,Hey hey. Açık olduğuna sevindim.
4d5dda82efc31458,L11 Conrad,Conrad_Intro_4,44,Conrad,Hortumla sulanmam lazım. Binekle oynamaya da hayır demem.
0ecdd0ec4c0cf66c,L11 Conrad,Conrad_Intro_4,45,Kobold,"Oooh, pekiii."
3252727dec6314c5,L11 Conrad,Conrad_Intro_4,47,Kobold,Bütün bu balçıklar... da ne?
91bc8d1d6dc8cdb7,L11 Conrad,Conrad_Intro_4,48,Conrad,Heh. Evet.
line:bc5d790a,L11 Conrad,Conrad_Intro_4,50,Conrad,Sağ ol!
line:4d868f2f,L11 Conrad,Conrad_Intro_4,51,Conrad,Sağ ol!
line:c272e55f,L11 Conrad,Conrad_Intro_4,53,Conrad,...
1aced2f074444bdc,L11 Conrad,Conrad_Intro_4,54,Kobold,Oh. Tamam gidip bariyeri açayım.
# --- progress: Conrad_required_4 ---
a5965f548b64e3cf,L11 Conrad,Conrad_required_4,1,Conrad,"Hey, sana bir sorum var."
9ad0664c4ac1572a,L11 Conrad,Conrad_required_4,2,Kobold,Oh nedir?
d448809fdbbeaf11,L11 Conrad,Conrad_required_4,4,Kobold,Oh neeeeey?
51dbc8c7be16145b,L11 Conrad,Conrad_required_4,5,Kobold,"Nedir, yavrum?"
# --- progress: Conrad_4_Ryan_Conrad_Romanced | if $ryan_conrad_romanced $conrad_romanced $ryan_romanced ---
e6071cb4e7c448c8,L11 Conrad,Conrad_4_Ryan_Conrad_Romanced,1,Conrad,"Ryan'la, bu akşam çıkacağımdan eminim."
9ee7e6a6ebccf907,L11 Conrad,Conrad_4_Ryan_Conrad_Romanced,2,Conrad,Bana hiç tavsiyen var mı?
f7af2bd25c827e3d,L11 Conrad,Conrad_4_Ryan_Conrad_Romanced,3,Kobold,Doğal davran!
a58248b820567c49,L11 Conrad,Conrad_4_Ryan_Conrad_Romanced,4,Kobold,Temiz olduğundan emin ol. <size=70%><i>hehe.
528e2755301df89e,L11 Conrad,Conrad_4_Ryan_Conrad_Romanced,5,Conrad,Elimden geleni yapıyorum.
71cfcccd17dc37fc,L11 Conrad,Conrad_4_Ryan_Conrad_Romanced,6,Conrad,"Her şey yolunda gibi, değil mi?"
93a2ca86985333fe,L11 Conrad,Conrad_4_Ryan_Conrad_Romanced,7,Kobold,Öyle duruyor!
55842427ae2db4e3,L11 Conrad,Conrad_4_Ryan_Conrad_Romanced,8,Kobold,"Ryan gibi birinin ilgisini çektiysen zaten harika iş çıkarıyorsun demektir."
line:c642cb17,L11 Conrad,Conrad_4_Ryan_Conrad_Romanced,9,Conrad,Sağ ol.
162762064c5d0461,L11 Conrad,Conrad_4_Ryan_Conrad_Romanced,10,Conrad,Hah. Keşke beni temizleyecek bir kobold olsaydı.
4ae6d6619b0245f7,L11 Conrad,Conrad_4_Ryan_Conrad_Romanced,11,Kobold,Keşke.
6267e98361c404ca,L11 Conrad,Conrad_4_Ryan_Conrad_Romanced,12,Kobold,<i>Tertemiz</i> yapacağım seni.
7c0c5a4da3de6046,L11 Conrad,Conrad_4_Ryan_Conrad_Romanced,13,Conrad,"Şaka bir yana, en iyi temizlikçi sensin."
207d91f2342e8d0c,L11 Conrad,Conrad_4_Ryan_Conrad_Romanced,14,Conrad,Teşekkür ederim. İyi görün iyi hisset demişler!
# --- progress: Conrad_4_Conrad_Romanced | if $ryan_conrad_romanced $conrad_romanced $ryan_romanced ---
a8ee5e15400fc208,L11 Conrad,Conrad_4_Conrad_Romanced,1,Conrad,Peki... şey. Randevuya gitmek istiyorum!
line:b9d8a22f,L11 Conrad,Conrad_4_Conrad_Romanced,2,Kobold,Öyle mi?
f2f6817fb49621c2,L11 Conrad,Conrad_4_Conrad_Romanced,3,Kobold,Bayılırım!
82ddb728ff9d18a9,L11 Conrad,Conrad_4_Conrad_Romanced,4,Conrad,Düşünüyordum da istersen gelecek hafta bir yerlere gidebiliriz?
fc253d9eb67cd473,L11 Conrad,Conrad_4_Conrad_Romanced,5,Kobold,Bana uygun.
9a03666243082379,L11 Conrad,Conrad_4_Conrad_Romanced,6,Kobold,Hayır demem!
67f68a72462bca9b,L11 Conrad,Conrad_4_Conrad_Romanced,7,Conrad/Ryan,Çok iyi!
line:70306ba1,L11 Conrad,Conrad_4_Conrad_Romanced,7,Conrad,Çok iyi!
45ec6449f36fb5b9,L11 Conrad,Conrad_4_Conrad_Romanced,8,Conrad,Sonraki sefer buraya yıkanmak için geldiğimde gideriz.
ee6194b2fabfafdc,L11 Conrad,Conrad_4_Conrad_Romanced,9,Kobold,Hoşuma gider!
38c7fbb586ed7788,L11 Conrad,Conrad_4_Conrad_Romanced,10,Kobold,Planı olmuş bil.
de408e85752b4a9e,L11 Conrad,Conrad_4_Conrad_Romanced,11,Conrad/Kobold/Alexander,Sabırsızlanıyorum.
line:69f406a6,L11 Conrad,Conrad_4_Conrad_Romanced,11,Conrad,Sabırsızlanıyorum.
# --- progress: Conrad_Ryan_Romanced | if $ryan_conrad_romanced $conrad_romanced $ryan_romanced ---
8dc7f14f91542fe7,L11 Conrad,Conrad_Ryan_Romanced,1,Conrad,Yani sen ve Ryan ha?
498cb71ee3e20098,L11 Conrad,Conrad_Ryan_Romanced,2,Kobold,"Oh, evet!"
37d827f8025ee687,L11 Conrad,Conrad_Ryan_Romanced,3,Kobold,Çok yakışıklı biri.
64db0ca49ca9563d,L11 Conrad,Conrad_Ryan_Romanced,4,Kobold,Hayalimdeki ejder.
bdfc096fee84c4fb,L11 Conrad,Conrad_Ryan_Romanced,5,Conrad,Senin adına mutluyum!
cb24c38318e64595,L11 Conrad,Conrad_Ryan_Romanced,6,Conrad,Öyle duruyor.
0e5b54a94da4725b,L11 Conrad,Conrad_Ryan_Romanced,8,Kobold,Peki senin kalbini çalan biri var mı?
